
author_number_beds,author_number_icu_beds,author_number_ventilators,city_id,city_name,country_iso,country_name,data_last_refreshed,female,female-0-19,female-20-29,female-30-39,female-40-49,female-50-59,female-60-69,female-70-79,female-80>,health_region_id,health_region_name,last_updated_number_beds,last_updated_number_covid_icu_beds,last_updated_number_icu_beds,last_updated_number_ventilators,male,male-0-19,male-20-29,male-30-39,male-40-49,male-50-59,male-60-69,male-70-79,male-80>,number_beds,number_covid_icu_beds,number_icu_beds,number_ventilators,population,state_id,state_name,state_num_id
DataSUS,DataSUS,DataSUS,3537008,Pedregulho,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35081,Três Colinas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,55,0,0,2,16744,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3537107,Pedreira,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35072,Região Metropolitana de Campinas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,66,10,0,4,47919,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3537156,Pedrinhas Paulista,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35092,Assis,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,3093,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3537206,Pedro de Toledo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35121,Vale do Ribeira,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,11331,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3537305,Penápolis,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35023,Consórcios do DRS II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,68,20,18,22,63407,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3537404,Pereira Barreto,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35022,Lagos do DRS II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,36,0,0,1,25669,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3537503,Pereiras,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35063,Polo Cuesta,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,8668,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3537602,Peruíbe,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35041,Baixada Santista,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,12,68284,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3537701,Piacatu,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35023,Consórcios do DRS II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,5980,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3537800,Piedade,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35163,Sorocaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,32,0,0,4,55348,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3537909,Pilar do Sul,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35163,Sorocaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,22,0,0,3,29185,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3538006,Pindamonhangaba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35174,Vale do Paraíba/Região Serrana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,188,15,20,53,168328,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3538105,Pindorama,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35151,Catanduva,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,17049,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3538204,Pinhalzinho,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35071,Bragança,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,2,15207,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3538303,Piquerobi,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35114,Extremo Oeste Paulista,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3692,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3538501,Piquete,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35172,Circuito da Fé e Vale Histórico,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,13657,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3538600,Piracaia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35071,Bragança,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,21,0,0,3,27303,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3538709,Piracicaba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35103,Piracicaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,467,46,99,190,404142,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3538808,Piraju,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35061,Vale do Jurumirim,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,48,0,0,4,29806,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3538907,Pirajuí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35062,Bauru,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,31,0,0,5,25492,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3539004,Pirangi,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35151,Catanduva,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,21,0,0,2,11417,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3539103,Pirapora do Bom Jesus,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35014,Rota dos Bandeirantes,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,4,18895,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3539202,Pirapozinho,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35112,Alta Sorocabana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,27527,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3539301,Pirassununga,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35101,Araras,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,66,0,10,23,76409,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3539400,Piratininga,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35062,Bauru,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,28,0,0,1,13636,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3539509,Pitangueiras,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35131,Horizonte Verde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,28,0,0,4,39719,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3539608,Planalto,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35156,José Bonifácio,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,5237,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3539707,Platina,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35092,Assis,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3550,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3539806,Poá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35011,Alto do Tietê,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,53,0,0,12,117452,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3539905,Poloni,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35156,José Bonifácio,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,6059,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3540002,Pompéia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35093,Marília,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,12,0,0,3,22014,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3540101,Pongaí,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35065,Lins,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3416,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3540200,Pontal,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35131,Horizonte Verde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,18,0,0,4,49961,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3540259,Pontalinda,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35153,Jales,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4628,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3540309,Pontes Gestal,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35157,Votuporanga,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2577,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3540408,Populina,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35154,Fernandópolis,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,1,4169,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3540507,Porangaba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35063,Polo Cuesta,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,9925,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3540606,Porto Feliz,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35163,Sorocaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,39,0,10,4,53098,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3540705,Porto Ferreira,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35034,Coração do DRS III,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,51,0,6,19,56150,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3540754,Potim,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35172,Circuito da Fé e Vale Histórico,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,24643,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3540804,Potirendaba,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35155,São José do Rio Preto,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,26,0,0,3,17361,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3540853,Pracinha,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35091,Adamantina,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4093,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3540903,Pradópolis,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35131,Horizonte Verde,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,2,21496,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3541000,Praia Grande,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35041,Baixada Santista,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,423,30,30,94,325073,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3541059,Pratânia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35063,Polo Cuesta,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,5261,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3541109,Presidente Alves,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35062,Bauru,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4094,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3541208,Presidente Bernardes,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35112,Alta Sorocabana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,40,0,0,2,13106,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3541307,Presidente Epitácio,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35114,Extremo Oeste Paulista,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,56,0,0,5,44200,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3541406,Presidente Prudente,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35112,Alta Sorocabana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,719,20,80,144,228743,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3541505,Presidente Venceslau,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35114,Extremo Oeste Paulista,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,59,0,10,7,39516,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3541604,Promissão,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35065,Lins,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,34,2,8,21,40432,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3541653,Quadra,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35161,Itapetininga,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3804,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3541703,Quatá,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35113,Alto Capivari,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,14109,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3541802,Queiroz,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35095,Tupã,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3406,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3541901,Queluz,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35172,Circuito da Fé e Vale Histórico,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,12,0,0,1,13420,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3542008,Quintana,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35093,Marília,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,1,6638,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3542107,Rafard,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35103,Piracicaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,9076,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3542206,Rancharia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35113,Alto Capivari,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,69,5,10,14,29707,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3542305,Redenção da Serra,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35174,Vale do Paraíba/Região Serrana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3851,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3542404,Regente Feijó,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35112,Alta Sorocabana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,28,0,0,0,20261,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3542503,Reginópolis,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35062,Bauru,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,9621,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3542602,Registro,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35121,Vale do Ribeira,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,150,10,10,48,56322,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3542701,Restinga,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35081,Três Colinas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,7593,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3542800,Ribeira,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35162,Itapeva,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3340,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3542909,Ribeirão Bonito,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35034,Coração do DRS III,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,12,0,0,0,13219,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3543006,Ribeirão Branco,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35162,Itapeva,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,20,0,0,2,16444,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3543105,Ribeirão Corrente,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35081,Três Colinas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4718,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3543204,Ribeirão do Sul,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35094,Ourinhos,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4541,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3543238,Ribeirão dos Índios,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35112,Alta Sorocabana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2225,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3543253,Ribeirão Grande,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35161,Itapetininga,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,7673,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3543303,Ribeirão Pires,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35015,Grande ABC,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,142,0,11,44,123393,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3543402,Ribeirão Preto,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35132,Aquífero Guarani,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,1539,75,154,533,703293,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3543501,Riversul,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35162,Itapeva,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,5524,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3543600,Rifaina,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35081,Três Colinas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,2,3629,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3543709,Rincão,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35031,Central do DRS III,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,2,10799,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3543808,Rinópolis,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35095,Tupã,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,1,9981,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3543907,Rio Claro,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35104,Rio Claro,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,185,18,34,76,206424,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3544004,Rio das Pedras,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35103,Piracicaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,30,5,0,5,35228,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3544103,Rio Grande da Serra,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35015,Grande ABC,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,5,50846,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3544202,Riolândia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35157,Votuporanga,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,23,0,0,1,12518,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3544251,Rosana,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35115,Pontal do Paranapanema,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,39,0,0,4,16643,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3544301,Roseira,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35172,Circuito da Fé e Vale Histórico,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,49,0,0,1,10712,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3544400,Rubiácea,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35021,Central do DRS II,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3128,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3544509,Rubinéia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35152,Santa Fé do Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,3148,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3544608,Sabino,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35065,Lins,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,5590,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3544707,Sagres,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35091,Adamantina,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2432,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3544806,Sales,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35151,Catanduva,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,6331,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3544905,Sales Oliveira,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35082,Alta Anhanguera,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,21,0,0,2,11890,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3545001,Salesópolis,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35011,Alto do Tietê,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,16,0,0,1,17139,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3545100,Salmourão,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35091,Adamantina,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,5300,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3545159,Saltinho,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35103,Piracicaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,8286,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3545209,Salto,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35163,Sorocaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,87,4,16,51,118663,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3545308,Salto de Pirapora,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35163,Sorocaba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,37,0,0,5,45422,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3545407,Salto Grande,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35094,Ourinhos,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,25,0,0,1,9331,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3545506,Sandovalina,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35112,Alta Sorocabana,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4302,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3545605,Santa Adélia,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35151,Catanduva,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,17,0,0,2,15480,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3545704,Santa Albertina,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35153,Jales,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,6008,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3545803,Santa Bárbara d'Oeste,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35072,Região Metropolitana de Campinas,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,156,15,9,41,193475,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3546009,Santa Branca,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35171,Alto Vale do Paraíba,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,14788,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3546108,Santa Clara d'Oeste,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35152,Santa Fé do Sul,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2115,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3546207,Santa Cruz da Conceição,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35101,Araras,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,4503,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3546256,Santa Cruz da Esperança,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35133,Vale das Cachoeiras,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,2139,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3546306,Santa Cruz das Palmeiras,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35142,Mantiqueira,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,20,0,0,3,34361,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3546405,Santa Cruz do Rio Pardo,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35094,Ourinhos,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,57,5,6,20,47673,SP,São Paulo,35
DataSUS,DataSUS,DataSUS,3546504,Santa Ernestina,BR,Brasil,2020-08-26 20:05:07,,,,,,,,,,35033,Norte do DRS III,2020-06-01,2020-06-01,2020-06-01,2020-06-01,,,,,,,,,,0,0,0,0,5599,SP,São Paulo,35
